onet_soc_2010;element_id;element_name;date;source;value
51-3022.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 05;Incumbent;3.3657
51-3022.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 05;Incumbent;3.5324
51-3022.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 05;Incumbent;1.4922
51-3022.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 05;Incumbent;2.5788
51-3022.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 05;Incumbent;1.5763
51-3022.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 05;Incumbent;1
51-3022.00;4.C.2.c.1.a;Exposed to Radiation;Dez 05;Incumbent;1
51-3022.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 05;Incumbent;1.3852
51-3022.00;4.C.2.c.1.c;Exposed to High Places;Dez 05;Incumbent;1.6161
51-3022.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 05;Incumbent;1.4158
51-3022.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 05;Incumbent;3.4309
51-3022.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 05;Incumbent;2.9169
51-3023.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 07;Incumbent;4.5629
51-3023.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 07;Incumbent;4.3366
51-3023.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 07;Incumbent;2.8056
51-3023.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 07;Incumbent;4.0059
51-3023.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 07;Incumbent;1.6155
51-3023.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 07;Incumbent;1.2811
51-3023.00;4.C.2.c.1.a;Exposed to Radiation;Jun 07;Incumbent;1.046
51-3023.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 07;Incumbent;1.6026
51-3023.00;4.C.2.c.1.c;Exposed to High Places;Jun 07;Incumbent;1.8967
51-3023.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 07;Incumbent;1.4995
51-3023.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 07;Incumbent;3.6364
51-3023.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 07;Incumbent;4.3395
51-3091.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 06;Incumbent;4.9648
51-3091.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 06;Incumbent;3.7776
51-3091.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 06;Incumbent;2.2209
51-3091.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 06;Incumbent;3.8652
51-3091.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 06;Incumbent;3.0284
51-3091.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 06;Incumbent;2.1609
51-3091.00;4.C.2.c.1.a;Exposed to Radiation;Jun 06;Incumbent;1.0164
51-3091.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 06;Incumbent;2.1773
51-3091.00;4.C.2.c.1.c;Exposed to High Places;Jun 06;Incumbent;2.4424
51-3091.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 06;Incumbent;2.8483
51-3091.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 06;Incumbent;2.292
51-3091.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 06;Incumbent;3.614
51-3092.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 04;Incumbent;4.3979
51-3092.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 04;Incumbent;3.0123
51-3092.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 04;Incumbent;1.8664
51-3092.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 04;Incumbent;3.5793
51-3092.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 04;Incumbent;2.449
51-3092.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 04;Incumbent;1.236
51-3092.00;4.C.2.c.1.a;Exposed to Radiation;Dez 04;Incumbent;1
51-3092.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 04;Incumbent;1.3259
51-3092.00;4.C.2.c.1.c;Exposed to High Places;Dez 04;Incumbent;2.3475
51-3092.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 04;Incumbent;2.2921
51-3092.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 04;Incumbent;2.3612
51-3092.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 04;Incumbent;3.0174
51-3093.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 04;Incumbent;4.148
51-3093.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 04;Incumbent;3.7978
51-3093.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 04;Incumbent;1.7632
51-3093.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 04;Incumbent;3.0501
51-3093.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 04;Incumbent;2.3903
51-3093.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 04;Incumbent;1.2316
51-3093.00;4.C.2.c.1.a;Exposed to Radiation;Dez 04;Incumbent;1.0441
51-3093.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 04;Incumbent;1.2544
51-3093.00;4.C.2.c.1.c;Exposed to High Places;Dez 04;Incumbent;2.0854
51-3093.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 04;Incumbent;2.1669
51-3093.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 04;Incumbent;2.9803
51-3093.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 04;Incumbent;3.7937
51-4011.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 06;Incumbent;4.4254
51-4011.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 06;Incumbent;2.017
51-4011.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 06;Incumbent;2.699
51-4011.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 06;Incumbent;4.4224
51-4011.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 06;Incumbent;2.0766
51-4011.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 06;Incumbent;1.1604
51-4011.00;4.C.2.c.1.a;Exposed to Radiation;Dez 06;Incumbent;1
51-4011.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 06;Incumbent;1.0938
51-4011.00;4.C.2.c.1.c;Exposed to High Places;Dez 06;Incumbent;1.129
51-4011.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 06;Incumbent;1.6436
51-4011.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 06;Incumbent;4.2132
51-4011.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 06;Incumbent;3.6845
51-4012.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 06;Incumbent;4.4581
51-4012.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 06;Incumbent;2.4411
51-4012.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 06;Incumbent;2.3685
51-4012.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 06;Incumbent;4.4535
51-4012.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 06;Incumbent;2.0995
51-4012.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 06;Incumbent;1.0266
51-4012.00;4.C.2.c.1.a;Exposed to Radiation;Dez 06;Incumbent;1.5481
51-4012.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 06;Incumbent;1.21
51-4012.00;4.C.2.c.1.c;Exposed to High Places;Dez 06;Incumbent;1.4541
51-4012.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 06;Incumbent;2.4615
51-4012.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 06;Incumbent;4.3705
51-4012.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 06;Incumbent;3.4642
51-4021.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 05;Incumbent;4.9418
51-4021.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 05;Incumbent;4.7723
51-4021.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 05;Incumbent;3.0209
51-4021.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 05;Incumbent;4.6843
51-4021.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 05;Incumbent;2.4029
51-4021.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 05;Incumbent;1.5306
51-4021.00;4.C.2.c.1.a;Exposed to Radiation;Dez 05;Incumbent;1.2872
51-4021.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 05;Incumbent;1.0436
51-4021.00;4.C.2.c.1.c;Exposed to High Places;Dez 05;Incumbent;2.3956
51-4021.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 05;Incumbent;2.3707
51-4021.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 05;Incumbent;4.5044
51-4021.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 05;Incumbent;4.8178
51-4022.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 06;Incumbent;4.2742
51-4022.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 06;Incumbent;2.4877
51-4022.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 06;Incumbent;1.4253
51-4022.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 06;Incumbent;3.0881
51-4022.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 06;Incumbent;2.4185
51-4022.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 06;Incumbent;1.2581
51-4022.00;4.C.2.c.1.a;Exposed to Radiation;Jun 06;Incumbent;1.009
51-4022.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 06;Incumbent;1.0042
51-4022.00;4.C.2.c.1.c;Exposed to High Places;Jun 06;Incumbent;1.6369
51-4022.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 06;Incumbent;1.908
51-4022.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 06;Incumbent;2.8603
51-4022.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 06;Incumbent;2.5008
51-4023.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 06;Incumbent;4.8304
51-4023.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 06;Incumbent;3.7109
51-4023.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 06;Incumbent;3.4015
51-4023.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 06;Incumbent;4.6085
51-4023.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 06;Incumbent;3.3061
51-4023.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 06;Incumbent;1.1427
51-4023.00;4.C.2.c.1.a;Exposed to Radiation;Jun 06;Incumbent;1.3844
51-4023.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 06;Incumbent;1
51-4023.00;4.C.2.c.1.c;Exposed to High Places;Jun 06;Incumbent;1.5442
51-4023.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 06;Incumbent;3.5644
51-4023.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 06;Incumbent;4.546
51-4023.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 06;Incumbent;3.8494
51-4031.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 06;Incumbent;4.8042
51-4031.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 06;Incumbent;2.7176
51-4031.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 06;Incumbent;2.2694
51-4031.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 06;Incumbent;4.0471
51-4031.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 06;Incumbent;2.1066
51-4031.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 06;Incumbent;1.1952
51-4031.00;4.C.2.c.1.a;Exposed to Radiation;Jun 06;Incumbent;1.2613
51-4031.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 06;Incumbent;1.0274
51-4031.00;4.C.2.c.1.c;Exposed to High Places;Jun 06;Incumbent;1.1549
51-4031.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 06;Incumbent;2.2152
51-4031.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 06;Incumbent;3.4401
51-4031.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 06;Incumbent;3.8752
51-4032.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 06;Incumbent;4.3928
51-4032.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 06;Incumbent;2.4216
51-4032.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 06;Incumbent;2.074
51-4032.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 06;Incumbent;3.9349
51-4032.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 06;Incumbent;1.7436
51-4032.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 06;Incumbent;1.0648
51-4032.00;4.C.2.c.1.a;Exposed to Radiation;Dez 06;Incumbent;1.0924
51-4032.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 06;Incumbent;1.1297
51-4032.00;4.C.2.c.1.c;Exposed to High Places;Dez 06;Incumbent;1.1606
51-4032.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 06;Incumbent;1.694
51-4032.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 06;Incumbent;4.1054
51-4032.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 06;Incumbent;3.5344
51-4033.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 06;Incumbent;4.2526
51-4033.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 06;Incumbent;2.3052
51-4033.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 06;Incumbent;2.5744
51-4033.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 06;Incumbent;4.9436
51-4033.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 06;Incumbent;2.3728
51-4033.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 06;Incumbent;1.2606
51-4033.00;4.C.2.c.1.a;Exposed to Radiation;Jun 06;Incumbent;1.0196
51-4033.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 06;Incumbent;1.5596
51-4033.00;4.C.2.c.1.c;Exposed to High Places;Jun 06;Incumbent;1.8257
51-4033.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 06;Incumbent;3.6873
51-4033.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 06;Incumbent;4.5544
51-4033.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 06;Incumbent;3.7242
51-4034.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 06;Incumbent;4.1029
51-4034.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 06;Incumbent;2.1553
51-4034.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 06;Incumbent;2.0819
51-4034.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 06;Incumbent;4.1465
51-4034.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 06;Incumbent;2.4236
51-4034.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 06;Incumbent;1.0162
51-4034.00;4.C.2.c.1.a;Exposed to Radiation;Dez 06;Incumbent;1
51-4034.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 06;Incumbent;1.1668
51-4034.00;4.C.2.c.1.c;Exposed to High Places;Dez 06;Incumbent;1.032
51-4034.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 06;Incumbent;2.3079
51-4034.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 06;Incumbent;4.5618
51-4034.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 06;Incumbent;4.0567
51-4035.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 07;Incumbent;4.6839
51-4035.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 07;Incumbent;2.4209
51-4035.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 07;Incumbent;2.2965
51-4035.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 07;Incumbent;3.9606
51-4035.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 07;Incumbent;1.9611
51-4035.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 07;Incumbent;1.0219
51-4035.00;4.C.2.c.1.a;Exposed to Radiation;Jun 07;Incumbent;1
51-4035.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 07;Incumbent;1.3013
51-4035.00;4.C.2.c.1.c;Exposed to High Places;Jun 07;Incumbent;1.3637
51-4035.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 07;Incumbent;1.9439
51-4035.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 07;Incumbent;4.6231
51-4035.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 07;Incumbent;3.6306
51-4041.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 08;Incumbent;4.3126
51-4041.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 08;Incumbent;2.3427
51-4041.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 08;Incumbent;2.2447
51-4041.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 08;Incumbent;3.7952
51-4041.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 08;Incumbent;2.2075
51-4041.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 08;Incumbent;1.5802
51-4041.00;4.C.2.c.1.a;Exposed to Radiation;Jun 08;Incumbent;1.4585
51-4041.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 08;Incumbent;1.0486
51-4041.00;4.C.2.c.1.c;Exposed to High Places;Jun 08;Incumbent;1.7146
51-4041.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 08;Incumbent;2.3884
51-4041.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 08;Incumbent;4.2987
51-4041.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 08;Incumbent;3.3601
51-4051.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 06;Incumbent;4.8196
51-4051.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 06;Incumbent;4.8513
51-4051.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 06;Incumbent;4.8323
51-4051.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 06;Incumbent;4.9753
51-4051.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 06;Incumbent;2.5376
51-4051.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 06;Incumbent;2.2587
51-4051.00;4.C.2.c.1.a;Exposed to Radiation;Jun 06;Incumbent;1.0312
51-4051.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 06;Incumbent;1.093
51-4051.00;4.C.2.c.1.c;Exposed to High Places;Jun 06;Incumbent;2.1126
51-4051.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 06;Incumbent;4.7702
51-4051.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 06;Incumbent;4.1467
51-4051.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 06;Incumbent;4.8173
51-4052.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 06;Incumbent;4.8224
51-4052.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 06;Incumbent;4.5762
51-4052.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 06;Incumbent;4.1288
51-4052.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 06;Incumbent;4.9066
51-4052.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 06;Incumbent;2.4755
51-4052.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 06;Incumbent;1.8898
51-4052.00;4.C.2.c.1.a;Exposed to Radiation;Dez 06;Incumbent;1.0282
51-4052.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 06;Incumbent;1.0841
51-4052.00;4.C.2.c.1.c;Exposed to High Places;Dez 06;Incumbent;1.9828
51-4052.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 06;Incumbent;4.2143
51-4052.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 06;Incumbent;4.5728
51-4052.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 06;Incumbent;4.4648
51-4061.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 06;Incumbent;3.7977
51-4061.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 06;Incumbent;1.9289
51-4061.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 06;Incumbent;1.5816
51-4061.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 06;Incumbent;3.2327
51-4061.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 06;Incumbent;1.7687
51-4061.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 06;Incumbent;1.0872
51-4061.00;4.C.2.c.1.a;Exposed to Radiation;Dez 06;Incumbent;1.0222
51-4061.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 06;Incumbent;1.1314
51-4061.00;4.C.2.c.1.c;Exposed to High Places;Dez 06;Incumbent;1.3427
51-4061.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 06;Incumbent;2.0395
51-4061.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 06;Incumbent;4.4443
51-4061.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 06;Incumbent;2.9881
51-4062.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 06;Incumbent;4.41
51-4062.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 06;Incumbent;2.5112
51-4062.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 06;Incumbent;2.983
51-4062.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 06;Incumbent;4.5069
51-4062.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 06;Incumbent;2.7667
51-4062.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 06;Incumbent;1.0706
51-4062.00;4.C.2.c.1.a;Exposed to Radiation;Dez 06;Incumbent;1.0898
51-4062.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 06;Incumbent;1.0097
51-4062.00;4.C.2.c.1.c;Exposed to High Places;Dez 06;Incumbent;1.6439
51-4062.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 06;Incumbent;2.9761
51-4062.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 06;Incumbent;4.8261
51-4062.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 06;Incumbent;3.7929
51-4071.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Dez 06;Incumbent;4.7771
51-4071.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Dez 06;Incumbent;3.7011
51-4071.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Dez 06;Incumbent;2.9563
51-4071.00;4.C.2.b.1.d;Exposed to Contaminants;Dez 06;Incumbent;4.8935
51-4071.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Dez 06;Incumbent;3.0754
51-4071.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Dez 06;Incumbent;1.632
51-4071.00;4.C.2.c.1.a;Exposed to Radiation;Dez 06;Incumbent;1
51-4071.00;4.C.2.c.1.b;Exposed to Disease or Infections;Dez 06;Incumbent;1.1895
51-4071.00;4.C.2.c.1.c;Exposed to High Places;Dez 06;Incumbent;1.845
51-4071.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Dez 06;Incumbent;3.7756
51-4071.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Dez 06;Incumbent;4.0672
51-4071.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Dez 06;Incumbent;3.1504
51-4072.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 06;Incumbent;4.2922
51-4072.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 06;Incumbent;3.4668
51-4072.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 06;Incumbent;2.638
51-4072.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 06;Incumbent;3.4796
51-4072.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 06;Incumbent;2.1106
51-4072.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 06;Incumbent;1.0593
51-4072.00;4.C.2.c.1.a;Exposed to Radiation;Jun 06;Incumbent;1
51-4072.00;4.C.2.c.1.b;Exposed to Disease or Infections;Jun 06;Incumbent;1.0114
51-4072.00;4.C.2.c.1.c;Exposed to High Places;Jun 06;Incumbent;1.5286
51-4072.00;4.C.2.c.1.d;Exposed to Hazardous Conditions;Jun 06;Incumbent;2.5207
51-4072.00;4.C.2.c.1.e;Exposed to Hazardous Equipment;Jun 06;Incumbent;3.3551
51-4072.00;4.C.2.c.1.f;Exposed to Minor Burns, Cuts, Bites, or Stings;Jun 06;Incumbent;2.916
51-4081.00;4.C.2.b.1.a;Sounds, Noise Levels Are Distracting or Uncomfortable;Jun 06;Incumbent;4.8319
51-4081.00;4.C.2.b.1.b;Very Hot or Cold Temperatures;Jun 06;Incumbent;2.7713
51-4081.00;4.C.2.b.1.c;Extremely Bright or Inadequate Lighting;Jun 06;Incumbent;2.9725
51-4081.00;4.C.2.b.1.d;Exposed to Contaminants;Jun 06;Incumbent;4.8724
51-4081.00;4.C.2.b.1.e;Cramped Work Space, Awkward Positions;Jun 06;Incumbent;2.9428
51-4081.00;4.C.2.b.1.f;Exposed to Whole Body Vibration;Jun 06;Incumbent;1.4862
